hhid;cluster_nb;hh_nb;sample_weight;year;urban_rural;electricity;radio;tv;fridge;motorcycle;car_truck;telephone;recode_toilet;recode_water;recode_floor;rooms_per_person
       114 9;114;;1231883;97;rural;0;0;0;0;0;0;0;0;0;0;0,285714286
       258 6;258;6;602637;97;rural;0;0;0;0;0;0;0;0;1;0;0,333333333
       25423;254;23;602637;97;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
       26638;266;38;602637;97;rural;0;1;0;0;0;0;0;0;0;0;0,1
       155 9;155;;1080652;97;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
       26121;261;21;602637;97;rural;0;0;0;0;0;0;0;0;1;0;1
       14828;148;28;1080652;97;rural;0;1;0;0;0;0;0;0;0;0;0,2
        6029;60;29;1490113;97;rural;0;1;0;0;0;0;0;0;1;0;0,4
       138 3;138;3;1080652;97;rural;0;0;0;0;0;0;0;0;0;0;0,2
       26628;266;28;602637;97;rural;0;0;0;0;0;0;0;0;0;0;0,1
        9618;96;18;1231883;97;rural;0;1;0;0;0;1;0;0;1;0;0,5
       26829;268;29;602637;97;rural;0;0;0;0;0;0;0;0;1;0;1
        5422;54;22;1578354;97;urban;0;1;0;0;0;0;0;0;1;0;0,428571429
       147 5;147;5;1080652;97;rural;0;1;0;0;0;0;0;0;0;0;0,25
       132 6;132;6;1261454;97;urban;0;1;0;0;0;0;0;0;1;0;0,166666667
       17410;174;10;767428;97;rural;0;0;0;0;0;0;0;0;0;0;0,166666667
        7319;73;19;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,166666667
       22710;227;10;1070160;97;rural;0;0;0;0;0;0;0;0;0;0;1
        6523;65;23;1490113;97;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
        6529;65;29;1490113;97;rural;0;1;0;0;0;0;0;0;0;0;0,125
       21040;210;40;1070160;97;rural;0;0;0;0;0;0;0;0;0;0;1
       11642;116;42;1231883;97;rural;0;0;0;0;0;0;0;0;0;0;0,142857143
       22617;226;17;1070160;97;rural;0;0;0;0;0;0;0;0;1;0;0,5
       217 7;217;7;1070160;97;rural;0;0;0;0;0;0;0;0;0;0;0,25
        78 9;78;;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,142857143
       20214;202;14;1230770;97;urban;1;1;0;0;0;0;0;0;1;0;0,2
       21625;216;25;1070160;97;rural;0;0;0;0;0;0;0;0;0;0;0,25
        5943;59;43;1490113;97;rural;0;1;0;0;0;0;0;0;0;0;0,25
       16026;160;26;1080652;97;rural;0;0;0;0;0;0;0;1;1;0;0,25
       11645;116;45;1231883;97;rural;0;1;0;0;0;0;0;0;0;0;0,4
       15429;154;29;1080652;97;rural;0;1;0;0;0;0;0;0;0;0;0,214285714
       19817;198;17;1230770;97;urban;0;0;0;0;0;0;0;0;1;0;0,5
        7422;74;22;1490113;97;rural;0;1;0;0;0;0;0;0;0;0;0,5
       23020;230;20;1070160;97;rural;0;0;0;0;0;0;0;0;1;0;0,285714286
       222 7;222;7;1070160;97;rural;0;0;0;0;0;0;0;0;1;0;0,5
       21313;213;13;1070160;97;rural;0;0;0;0;0;0;0;0;1;0;0,142857143
       21059;210;59;1070160;97;rural;0;0;0;0;0;0;0;0;0;0;0,2
       137 5;137;5;1080652;97;rural;0;0;0;0;0;0;0;0;1;0;0,142857143
       24823;248;23;602637;97;rural;0;0;0;0;0;0;0;0;1;0;0,333333333
       21050;210;50;1070160;97;rural;0;0;0;0;0;0;0;0;0;0;0,125
       11113;111;13;1231883;97;rural;0;0;0;0;0;0;0;0;1;0;0,166666667
        7120;71;20;1490113;97;rural;0;1;0;0;0;0;0;0;1;0;0,428571429
       22253;222;53;1070160;97;rural;0;0;0;0;0;0;0;0;1;0;1
       21514;215;14;1070160;97;rural;0;0;0;0;0;0;0;0;0;0;0,125
       190 6;190;6;767428;97;rural;0;0;0;0;0;0;0;0;0;0;0,5
       16216;162;16;1143847;97;urban;0;0;0;0;0;0;0;0;1;0;0,142857143
       153 8;153;8;1080652;97;rural;0;1;0;0;0;0;0;0;1;0;0,5
       15030;150;30;1080652;97;rural;0;1;0;0;0;0;0;1;1;0;1
       21219;212;19;1070160;97;rural;0;0;0;0;0;0;0;0;0;0;1
       21310;213;10;1070160;97;rural;0;0;0;0;0;0;0;0;1;0;0,333333333
       23021;230;21;1070160;97;rural;0;0;0;0;0;0;0;0;1;0;0,5
        77 6;77;6;1490113;97;rural;0;1;0;0;0;0;0;0;1;0;0,285714286
        54 2;54;2;1578354;97;urban;0;1;0;0;0;0;0;0;1;0;0,333333333
        39 6;39;6;496466;97;urban;0;1;1;0;0;0;0;0;1;0;0,153846154
        54 5;54;5;1578354;97;urban;0;0;0;0;0;0;0;0;1;0;0,333333333
       199 9;199;;1230770;97;urban;0;1;0;0;0;0;0;0;1;0;0,222222222
       16935;169;35;1143847;97;urban;0;0;0;0;0;0;0;0;1;0;0,153846154
        6527;65;27;1490113;97;rural;0;1;0;0;0;0;0;0;0;0;0,75
       232 5;232;5;1070160;97;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
       166 1;166;1;1143847;97;urban;0;1;0;0;0;0;0;0;1;0;0,166666667
        7914;79;14;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,166666667
       22715;227;15;1070160;97;rural;0;0;0;0;0;0;0;0;0;0;0,2
       22244;222;44;1070160;97;rural;0;0;0;0;0;0;0;0;1;0;0,5
        7945;79;45;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,2
       23918;239;18;650841;97;urban;0;0;0;0;0;0;0;0;1;0;0,5
       22117;221;17;1070160;97;rural;0;0;0;0;0;0;0;0;0;0;0,142857143
       200 7;200;7;1230770;97;urban;0;0;0;0;0;0;0;0;0;0;0,5
       16226;162;26;1143847;97;urban;0;1;0;0;0;0;0;0;1;0;0,25
        6238;62;38;1490113;97;rural;0;1;0;0;0;0;0;0;1;0;0,125
       22226;222;26;1070160;97;rural;0;0;0;0;0;0;0;0;1;0;0,5
       16721;167;21;1143847;97;urban;0;1;0;0;0;0;0;0;1;0;0,5
       21328;213;28;1070160;97;rural;0;1;0;0;0;0;0;0;1;0;0,2
       22856;228;56;1070160;97;rural;0;0;0;0;0;0;0;0;0;0;0,25
        9310;93;10;1673658;97;urban;0;1;0;0;0;0;0;0;1;0;0,333333333
       16723;167;23;1143847;97;urban;0;1;0;0;0;0;0;0;1;0;0,285714286
        38 1;38;1;496466;97;urban;0;0;0;0;0;0;0;0;1;0;0,25
        7726;77;26;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,2
       15331;153;31;1080652;97;rural;0;0;0;0;0;0;0;0;0;0;0,25
       26149;261;49;602637;97;rural;0;1;0;0;0;0;0;0;1;0;0,5
       17131;171;31;767428;97;rural;0;1;0;0;0;0;0;0;1;0;0,5
        5514;55;14;1578354;97;urban;0;0;0;0;0;0;0;0;1;0;0,2
       169 9;169;;1143847;97;urban;0;0;0;0;0;0;0;0;1;0;0,25
        8423;84;23;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,25
        7418;74;18;1490113;97;rural;0;1;0;0;0;0;0;0;1;0;0,142857143
       126 2;126;2;1261454;97;urban;0;0;0;0;0;0;0;1;1;0;0,5
        6521;65;21;1490113;97;rural;0;1;0;0;0;0;0;1;0;0;1
       19612;196;12;767428;97;rural;0;1;0;0;0;0;0;0;1;0;0,25
       22128;221;28;1070160;97;rural;0;0;0;0;0;0;0;0;0;0;0,5
        6531;65;31;1490113;97;rural;0;0;0;0;0;0;0;0;0;0;0,166666667
       22645;226;45;1070160;97;rural;0;0;0;0;0;0;0;0;1;0;0,333333333
       10910;109;10;1231883;97;rural;0;0;0;0;0;0;0;0;1;0;0,4
       22220;222;20;1070160;97;rural;0;1;0;0;0;0;0;0;1;0;0,142857143
        5116;51;16;1578354;97;urban;1;0;0;0;0;0;0;0;1;0;0,333333333
       22217;222;17;1070160;97;rural;0;0;0;0;0;0;0;0;1;0;0,4
       17015;170;15;1143847;97;urban;0;0;0;0;0;0;0;0;1;0;0,25
       22521;225;21;1070160;97;rural;0;0;0;0;0;0;0;0;1;0;0,142857143
        79 8;79;8;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,25
       21622;216;22;1070160;97;rural;0;0;0;0;0;0;0;0;0;0;0,5
       206 4;206;4;1230770;97;urban;0;1;0;0;0;0;0;0;1;0;0,25
       11114;111;14;1231883;97;rural;0;0;0;0;0;0;0;0;1;0;0,111111111
        6328;63;28;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,25
       17137;171;37;767428;97;rural;0;0;0;0;0;0;0;0;1;0;0,333333333
       12512;125;12;1261454;97;urban;0;0;0;0;0;0;0;1;1;0;0,2
       230 8;230;8;1070160;97;rural;0;0;0;0;0;0;0;0;1;0;0,25
       16922;169;22;1143847;97;urban;0;1;0;0;0;0;0;0;1;0;0,5
       11110;111;10;1231883;97;rural;0;0;0;0;0;0;0;0;1;0;0,090909091
       248 8;248;8;602637;97;rural;0;0;0;0;0;0;0;0;1;0;0,166666667
       22644;226;44;1070160;97;rural;0;0;0;0;0;0;0;0;1;0;0,25
       19034;190;34;767428;97;rural;0;1;0;0;0;0;0;0;0;0;0,5
       15332;153;32;1080652;97;rural;0;0;0;0;0;0;0;0;0;0;0,5
       22123;221;23;1070160;97;rural;0;0;0;0;0;0;0;0;0;0;0,166666667
       22215;222;15;1070160;97;rural;0;0;0;0;0;0;0;0;1;0;1
       12025;120;25;1231883;97;rural;0;0;0;0;0;0;0;0;1;0;0,5
       217 1;217;1;1070160;97;rural;0;0;0;0;0;0;0;0;1;0;0,5
       22129;221;29;1070160;97;rural;0;0;0;0;0;0;0;0;0;0;0,25
        8510;85;10;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,25
       17150;171;50;767428;97;rural;0;0;0;0;0;0;0;0;1;0;0,142857143
       182 1;182;1;767428;97;rural;0;1;0;0;0;0;0;0;0;0;0,25
       22235;222;35;1070160;97;rural;0;0;0;0;0;0;0;0;1;0;0,142857143
       267 9;267;;602637;97;rural;0;1;0;0;0;0;0;0;1;0;0,111111111
       220 8;220;8;1070160;97;rural;0;0;0;0;0;0;0;0;0;0;0,25
       17125;171;25;767428;97;rural;0;0;0;0;0;0;0;0;0;0;0,25
        7125;71;25;1490113;97;rural;0;1;0;0;0;0;0;0;1;0;0,3
       222 4;222;4;1070160;97;rural;0;1;0;0;0;0;0;0;1;0;0,166666667
        5612;56;12;1578354;97;urban;0;0;0;0;0;0;0;0;1;0;0,285714286
        8613;86;13;1490113;97;rural;0;1;0;0;0;0;0;0;1;0;0,25
       11639;116;39;1231883;97;rural;0;1;0;0;0;0;0;0;0;0;0,25
       19812;198;12;1230770;97;urban;0;0;0;0;0;0;0;1;1;0;0,5
        7121;71;21;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,666666667
        85 4;85;4;1490113;97;rural;0;0;0;0;0;0;0;0;0;0;0,222222222
       244 7;244;7;650841;97;urban;0;1;0;0;0;0;0;0;1;0;0,333333333
       191 6;191;6;767428;97;rural;0;0;0;0;0;0;0;0;0;0;0,166666667
       22611;226;11;1070160;97;rural;0;0;0;0;0;0;0;0;1;0;0,2
       212 5;212;5;1070160;97;rural;0;0;0;0;0;0;0;0;0;0;0,125
       20520;205;20;1230770;97;urban;0;0;0;0;0;0;0;0;0;0;0,25
        6420;64;20;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,333333333
       22214;222;14;1070160;97;rural;0;0;0;0;0;0;0;0;1;0;1
        65 7;65;7;1490113;97;rural;0;0;0;0;0;0;0;0;0;0;0,2
        7420;74;20;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,142857143
       21039;210;39;1070160;97;rural;0;0;0;0;0;0;0;0;0;0;1
       139 9;139;;1080652;97;rural;0;0;0;0;0;0;0;0;1;0;0,111111111
       11123;111;23;1231883;97;rural;0;0;0;0;0;0;0;0;1;0;0,25
       19117;191;17;767428;97;rural;0;0;0;0;0;0;0;0;0;0;0,5
       21311;213;11;1070160;97;rural;0;0;0;0;0;0;0;0;1;0;0,2
       228 7;228;7;1070160;97;rural;0;0;0;0;0;0;0;0;0;0;0,5
       196 3;196;3;767428;97;rural;0;0;0;0;0;0;0;0;1;0;0,333333333
       19619;196;19;767428;97;rural;1;0;0;0;0;0;0;0;1;0;0,25
       23010;230;10;1070160;97;rural;0;1;0;0;0;0;0;0;1;0;0,25
        72 8;72;8;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,333333333
       26216;262;16;602637;97;rural;0;0;0;0;0;0;0;0;1;0;0,5
       18737;187;37;767428;97;rural;0;0;0;0;0;0;0;0;0;0;0,25
       11911;119;11;1231883;97;rural;0;0;0;0;0;0;0;0;1;0;0,25
       149 8;149;8;1080652;97;rural;0;0;0;0;0;0;0;0;1;0;0,2
       20012;200;12;1230770;97;urban;0;1;0;0;0;0;0;0;0;0;0,166666667
       11111;111;11;1231883;97;rural;0;1;0;0;0;0;0;0;1;0;0,25
         2 9;2;;496466;97;urban;0;1;0;0;0;0;0;1;1;0;0,2
       126 1;126;1;1261454;97;urban;0;0;0;0;0;0;0;0;1;0;0,166666667
       220 9;220;;1070160;97;rural;0;0;0;0;0;0;0;0;0;0;0,2
       11121;111;21;1231883;97;rural;0;0;0;0;0;0;0;0;1;0;0,142857143
       10429;104;29;1231883;97;rural;0;0;0;0;0;0;0;0;1;0;0,1
       26822;268;22;602637;97;rural;0;0;0;0;0;0;0;0;1;0;0,333333333
        7955;79;55;1490113;97;rural;0;0;0;0;0;0;0;0;0;0;0,666666667
       12112;121;12;1231883;97;rural;0;1;0;0;0;0;0;0;1;0;0,4
        88 8;88;8;1673658;97;urban;1;1;0;0;0;0;0;0;1;0;0,2
       11631;116;31;1231883;97;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
       26217;262;17;602637;97;rural;0;0;0;0;0;0;0;0;1;0;0,166666667
       19323;193;23;767428;97;rural;0;1;0;0;0;0;0;0;0;0;0,166666667
       11118;111;18;1231883;97;rural;0;0;0;0;0;0;0;0;1;0;0,1
       17720;177;20;767428;97;rural;0;0;0;0;0;0;0;0;1;0;0,090909091
       262 8;262;8;602637;97;rural;0;0;0;0;0;0;0;0;1;0;0,2
        3314;33;14;496466;97;urban;0;1;0;0;0;0;0;0;1;0;0,25
       20011;200;11;1230770;97;urban;0;0;0;0;0;0;0;0;0;0;0,333333333
       27014;270;14;602637;97;rural;0;1;0;0;0;0;0;0;1;0;0,2
       11613;116;13;1231883;97;rural;0;0;0;0;0;0;0;0;0;0;0,153846154
       26836;268;36;602637;97;rural;0;0;0;0;0;0;0;0;1;0;0,333333333
       204 2;204;2;1230770;97;urban;0;0;0;0;0;0;0;0;0;0;0,2
       185 2;185;2;767428;97;rural;0;0;0;0;0;0;0;0;0;0;0,1
       19012;190;12;767428;97;rural;0;0;0;0;0;0;0;0;0;0;0,666666667
        69 8;69;8;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,285714286
       27029;270;29;602637;97;rural;0;0;0;0;0;0;0;0;1;0;0,25
       111 4;111;4;1231883;97;rural;0;1;0;0;0;0;0;0;1;0;0,4
       226 1;226;1;1070160;97;rural;0;0;0;0;0;0;0;0;1;0;0,142857143
       26815;268;15;602637;97;rural;0;0;0;0;0;0;0;0;1;0;1
       10839;108;39;1231883;97;rural;0;1;0;0;0;0;0;0;0;0;0,4
        8019;80;19;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,2
         5 3;5;3;496466;97;urban;0;1;0;0;0;0;0;1;1;0;0,25
       114 5;114;5;1231883;97;rural;0;0;0;0;0;0;0;0;0;0;0,2
       26215;262;15;602637;97;rural;0;0;0;0;0;0;0;0;1;0;0,25
        5617;56;17;1578354;97;urban;0;0;0;0;0;0;0;0;1;0;0,333333333
       11653;116;53;1231883;97;rural;0;0;0;0;0;0;0;0;0;0;0,166666667
       22634;226;34;1070160;97;rural;0;0;0;0;0;0;0;0;1;0;0,333333333
       23014;230;14;1070160;97;rural;0;0;0;0;0;0;0;0;1;0;0,333333333
       17014;170;14;1143847;97;urban;0;0;0;0;0;0;0;0;1;0;0,333333333
       18127;181;27;767428;97;rural;0;0;0;0;0;0;0;0;0;0;0,142857143
       182 9;182;;767428;97;rural;0;0;0;0;0;0;0;0;0;0;1
       22245;222;45;1070160;97;rural;0;0;0;0;0;0;0;0;1;0;0,5
       11122;111;22;1231883;97;rural;0;0;0;0;0;0;0;0;1;0;0,25
       22721;227;21;1070160;97;rural;0;0;0;0;0;0;0;0;0;0;0,125
       18512;185;12;767428;97;rural;0;0;0;0;0;0;0;0;0;0;0,25
       13716;137;16;1080652;97;rural;0;0;0;0;0;0;0;0;0;0;0,222222222
        3418;34;18;496466;97;urban;0;1;0;0;0;0;0;0;1;0;0,142857143
        51 2;51;2;1578354;97;urban;0;1;0;0;0;0;0;0;1;0;0,4
       226 7;226;7;1070160;97;rural;0;0;0;0;0;0;0;0;1;0;0,25
       23341;233;41;1070160;97;rural;0;0;0;0;0;0;0;0;0;0;0,2
        7214;72;14;1490113;97;rural;0;0;0;0;0;0;0;0;0;0;0,222222222
       11831;118;31;1231883;97;rural;0;0;0;0;0;0;0;0;1;0;0,125
       26536;265;36;602637;97;rural;0;0;0;0;0;0;0;0;1;0;1
       21518;215;18;1070160;97;rural;0;0;0;0;0;0;0;0;0;0;0,2
       226 5;226;5;1070160;97;rural;0;0;0;0;0;0;0;0;1;0;0,111111111
       193 1;193;1;767428;97;rural;0;0;0;0;0;0;0;0;0;0;0,1
        8414;84;14;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;1
       16718;167;18;1143847;97;urban;0;1;0;0;0;0;0;0;1;0;0,166666667
       11643;116;43;1231883;97;rural;0;0;0;0;0;0;0;0;0;0;0,25
       26115;261;15;602637;97;rural;0;0;0;0;0;0;0;0;1;0;0,2
       196 4;196;4;767428;97;rural;0;1;0;0;0;0;0;0;1;0;0,5
        7428;74;28;1490113;97;rural;0;1;0;0;0;0;0;0;1;0;0,166666667
        7115;71;15;1490113;97;rural;0;1;0;0;0;0;0;0;0;0;0,2
        92 3;92;3;1673658;97;urban;0;0;0;0;0;0;0;0;1;0;1
        98 1;98;1;1231883;97;rural;0;0;0;0;0;0;0;0;1;0;0,222222222
        7122;71;22;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,142857143
        6737;67;37;1490113;97;rural;0;1;0;0;0;0;0;0;1;0;0,428571429
       21517;215;17;1070160;97;rural;0;1;0;0;0;0;0;0;0;0;0,166666667
       15422;154;22;1080652;97;rural;0;0;0;0;0;0;0;0;0;0;0,111111111
       21718;217;18;1070160;97;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
        5416;54;16;1578354;97;urban;0;0;0;0;0;0;0;0;1;0;0,25
        70 8;70;8;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,4
       270 7;270;7;602637;97;rural;0;0;0;0;0;0;0;0;1;0;1
       267 7;267;7;602637;97;rural;0;1;0;0;0;0;0;0;1;0;0,125
       193 4;193;4;767428;97;rural;0;0;0;0;0;0;0;0;0;0;0,25
        92 5;92;5;1673658;97;urban;0;0;0;0;0;0;0;0;0;0;0,25
       26838;268;38;602637;97;rural;0;0;0;0;0;0;0;0;1;0;0,5
       16934;169;34;1143847;97;urban;0;0;0;0;0;0;0;0;1;0;0,2
       21611;216;11;1070160;97;rural;0;1;0;0;0;0;0;0;0;0;0,5
        85 5;85;5;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,4
       17012;170;12;1143847;97;urban;0;0;0;0;0;0;0;0;1;0;0,5
       15225;152;25;1080652;97;rural;0;1;0;0;;;0;0;1;0;0,333333333
         223;2;23;496466;97;urban;1;1;0;0;0;0;0;0;1;0;0,125
        74 8;74;8;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,5
       16933;169;33;1143847;97;urban;0;1;0;0;0;0;0;0;1;0;0,4
       17132;171;32;767428;97;rural;0;0;0;0;0;0;0;0;1;0;0,125
       22630;226;30;1070160;97;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
       22257;222;57;1070160;97;rural;0;0;0;0;0;0;0;0;1;0;1
        8021;80;21;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,4
       169 5;169;5;1143847;97;urban;1;1;0;0;0;0;0;0;1;0;0,333333333
       22252;222;52;1070160;97;rural;0;0;0;0;0;0;0;0;1;0;0,5
       167 8;167;8;1143847;97;urban;0;0;0;0;0;0;0;0;1;0;0,333333333
        9828;98;28;1231883;97;rural;0;0;0;0;0;0;0;0;1;0;0,25
        7114;71;14;1490113;97;rural;0;1;0;0;0;0;0;0;1;0;0,166666667
       13725;137;25;1080652;97;rural;0;0;0;0;0;0;0;0;1;0;0,25
       22616;226;16;1070160;97;rural;0;0;0;0;0;0;0;0;1;0;0,25
       21437;214;37;1070160;97;rural;0;0;0;0;0;0;0;0;0;0;0,25
       217 4;217;4;1070160;97;rural;0;0;0;0;0;0;0;0;0;0;0,142857143
       26210;262;10;602637;97;rural;0;0;0;0;0;0;0;0;1;0;0,333333333
       22020;220;20;1070160;97;rural;0;0;0;0;0;0;0;0;0;0;0,166666667
        7411;74;11;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,125
       19710;197;10;1230770;97;urban;1;1;0;0;0;0;0;1;1;0;0,25
       17013;170;13;1143847;97;urban;0;0;0;0;0;0;0;0;1;0;0,25
       12514;125;14;1261454;97;urban;0;1;0;0;0;0;0;0;1;0;0,2
       18946;189;46;767428;97;rural;0;1;0;0;0;0;0;0;0;0;0,2
        7515;75;15;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,166666667
       17016;170;16;1143847;97;urban;0;1;0;0;0;0;0;0;1;0;0,2
       16914;169;14;1143847;97;urban;0;1;0;0;0;0;0;0;1;0;0,166666667
       17140;171;40;767428;97;rural;0;1;0;0;0;0;0;0;1;0;0,5
       111 3;111;3;1231883;97;rural;0;0;0;0;0;0;0;0;1;0;0,25
        9421;94;21;1673658;97;urban;0;0;0;0;0;0;0;0;0;0;1
       164 5;164;5;1143847;97;urban;0;1;0;0;0;0;0;0;1;0;0,333333333
        10 9;10;;496466;97;urban;0;0;0;0;0;0;0;0;1;0;0,25
       10833;108;33;1231883;97;rural;0;0;0;0;0;0;0;0;0;0;0,25
        8916;89;16;1673658;97;urban;0;1;0;0;0;0;0;0;1;0;0,333333333
       10352;103;52;1231883;97;rural;0;0;0;0;0;0;0;0;1;0;0,333333333
       18728;187;28;767428;97;rural;0;0;0;0;0;0;0;;0;0;0,25
       170 2;170;2;1143847;97;urban;0;0;0;0;0;0;0;0;1;0;0,333333333
       22256;222;56;1070160;97;rural;0;0;0;0;0;0;0;0;1;0;1
       21315;213;15;1070160;97;rural;0;0;0;0;0;0;0;0;1;0;0,2
        7228;72;28;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,4
       16911;169;11;1143847;97;urban;0;0;0;0;0;0;0;0;1;0;0,5
       23713;237;13;650841;97;urban;0;1;0;0;0;0;0;0;1;0;0,333333333
        7811;78;11;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,166666667
       23328;233;28;1070160;97;rural;0;0;0;0;0;0;0;0;0;0;0,2
        7723;77;23;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,25
       196 6;196;6;767428;97;rural;0;1;0;0;0;0;0;0;1;0;0,1
       21323;213;23;1070160;97;rural;0;0;0;0;0;0;0;0;1;0;0,166666667
       248 2;248;2;602637;97;rural;0;0;0;0;0;0;0;0;0;0;0,5
       101 5;101;5;1231883;97;rural;0;0;0;0;0;0;0;0;1;0;0,444444444
       112 8;112;8;1231883;97;rural;0;1;0;0;0;0;0;0;0;0;0,125
       21014;210;14;1070160;97;rural;0;0;0;0;0;0;0;0;0;0;0,5
       190 3;190;3;767428;97;rural;0;0;0;0;0;0;0;0;0;0;0,2
       14910;149;10;1080652;97;rural;0;0;0;0;0;0;0;0;1;0;1
       11632;116;32;1231883;97;rural;0;0;0;0;0;0;0;0;0;0;0,5
       19054;190;54;767428;97;rural;0;0;0;0;0;0;0;0;0;0;1
       226 8;226;8;1070160;97;rural;0;0;0;0;0;0;0;0;1;0;0,25
        6219;62;19;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,333333333
       13210;132;10;1261454;97;urban;0;1;0;0;0;0;0;0;1;0;0,5
       21033;210;33;1070160;97;rural;0;0;0;0;0;0;0;0;0;0;0,125
       267 4;267;4;602637;97;rural;0;1;0;0;0;0;0;0;1;0;0,111111111
       22818;228;18;1070160;97;rural;0;0;0;0;0;0;0;0;0;0;1
       198 5;198;5;1230770;97;urban;1;1;0;0;0;0;0;1;1;0;0,333333333
       24543;245;43;602637;97;rural;0;0;0;0;0;0;0;0;1;0;1
       14513;145;13;1080652;97;rural;0;0;0;0;0;0;0;0;1;0;0,2
        74 2;74;2;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,25
       10853;108;53;1231883;97;rural;0;0;0;0;0;0;0;0;0;0;0,142857143
       19021;190;21;767428;97;rural;0;0;0;0;0;0;0;0;0;0;0,5
       15930;159;30;1080652;97;rural;0;0;0;0;0;0;0;1;0;0;0,125
        9422;94;22;1673658;97;urban;0;0;0;0;0;0;0;0;0;0;0,666666667
       19024;190;24;767428;97;rural;0;0;0;0;0;0;0;0;0;0;0,2
        88 6;88;6;1673658;97;urban;0;1;0;0;0;0;0;0;1;0;0,2
       14511;145;11;1080652;97;rural;0;0;0;0;0;0;0;0;1;0;1
       22416;224;16;1070160;97;rural;0;0;0;0;0;0;0;0;1;0;0,25
       19027;190;27;767428;97;rural;0;0;0;0;0;0;0;0;0;0;0,375
       15031;150;31;1080652;97;rural;0;0;0;0;0;0;0;0;1;0;1
       10624;106;24;1231883;97;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
       227 1;227;1;1070160;97;rural;0;0;0;0;0;0;0;0;0;0;0,5
       212 6;212;6;1070160;97;rural;0;0;0;0;0;0;0;0;0;0;0,25
       10848;108;48;1231883;97;rural;0;0;0;0;0;0;0;0;0;0;1
       215 7;215;7;1070160;97;rural;0;0;0;0;0;0;0;0;0;0;0,090909091
       22134;221;34;1070160;97;rural;0;0;0;0;0;0;0;0;0;0;0,5
       111 8;111;8;1231883;97;rural;0;0;0;0;0;0;0;0;1;0;0,125
       15310;153;10;1080652;97;rural;0;0;0;0;0;0;0;0;0;0;0,666666667
       22652;226;52;1070160;97;rural;0;0;0;0;0;0;0;0;1;0;0,5
        74 9;74;;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,142857143
       22654;226;54;1070160;97;rural;0;0;0;0;0;0;0;0;1;0;0,5
       22517;225;17;1070160;97;rural;0;0;0;0;0;0;0;0;0;0;0,25
        94 2;94;2;1673658;97;urban;0;0;0;0;0;0;0;0;0;0;0,5
        8811;88;11;1673658;97;urban;1;1;1;0;0;0;0;0;1;0;0,222222222
       22646;226;46;1070160;97;rural;0;0;0;0;0;0;0;0;1;0;0,166666667
       22730;227;30;1070160;97;rural;0;1;0;0;0;0;0;0;0;0;0,5
        74 5;74;5;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,2
        7959;79;59;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,5
       10916;109;16;1231883;97;rural;0;0;0;0;0;0;0;0;1;0;0,2
        51 7;51;7;1578354;97;urban;0;0;0;0;0;0;0;0;1;0;1
       100 8;100;8;1231883;97;rural;0;0;0;0;0;0;0;0;1;0;1
       22019;220;19;1070160;97;rural;0;0;0;0;0;0;0;0;0;0;0,2
        73 5;73;5;1490113;97;rural;0;1;0;0;0;0;0;0;0;0;0,363636364
       19058;190;58;767428;97;rural;0;0;0;0;0;0;0;0;0;0;0,222222222
