hhid;cluster_nb;hh_nb;sample_weight;year;urban_rural;electricity;radio;tv;fridge;motorcycle;car_truck;telephone;recode_toilet;recode_water;recode_floor;rooms_per_person
    03200076;320;76;1026846;2016;rural;1;1;0;0;0;0;0;0;0;0;0,285714286
    00940032;94;32;1100436;2016;rural;0;1;0;0;0;0;0;0;1;0;0,272727273
    02370167;237;167;1333717;2016;rural;0;1;0;0;0;0;0;0;0;0;0,5
    00870008;87;8;789218;2016;rural;0;1;0;0;0;0;0;0;0;0;0,222222222
    02000225;200;225;2327556;2016;rural;0;0;0;0;0;0;0;0;1;0;0,1
    00820020;82;20;376021;2016;rural;0;1;0;0;0;0;0;0;1;0;0,2
    02410113;241;113;213602;2016;urban;0;1;0;0;0;0;0;0;1;0;0,333333333
    01170099;117;;718704;2016;rural;0;1;0;0;0;0;0;0;0;0;0,25
    00720108;72;108;1296508;2016;rural;0;1;0;0;0;0;0;1;0;0;0,428571429
    00730069;73;69;1432144;2016;rural;0;0;0;0;0;0;0;0;0;0;0,2
    02700045;270;45;177383;2016;rural;0;0;0;0;0;0;0;0;0;0;0,2
    02570041;257;41;534159;2016;rural;0;0;0;0;0;0;0;1;1;0;0,25
    02309010;230;9010;1285453;2016;rural;0;0;0;0;0;0;0;1;0;0;0,4
    00590014;59;14;864510;2016;rural;0;0;0;0;0;0;0;0;1;0;0,4
    00570169;57;169;839451;2016;rural;0;0;0;0;0;0;0;0;1;0;0,333333333
    02190120;219;120;1012390;2016;urban;1;1;0;0;0;0;0;0;1;0;0,5
    00710084;71;84;970654;2016;rural;0;0;0;0;0;0;0;0;1;0;0,181818182
    01190157;119;157;409812;2016;rural;0;0;0;0;0;0;0;0;0;0;1
    00770084;77;84;875372;2016;rural;0;0;0;0;0;0;0;1;0;0;0,2
    02790019;279;19;3379389;2016;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
    00680049;68;49;1710049;2016;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
    02810057;281;57;399143;2016;rural;0;1;0;0;0;0;0;0;0;0;0,25
    00590093;59;93;864510;2016;rural;0;1;0;0;0;0;0;0;0;0;0,25
    00450021;45;21;552134;2016;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
    02820122;282;122;1151880;2016;rural;0;0;0;0;0;0;0;0;0;0;0,166666667
    00470068;47;68;1191667;2016;rural;0;0;0;0;0;0;0;0;1;0;0,666666667
    00780038;78;38;1950672;2016;rural;1;1;0;0;0;0;0;0;0;0;0,25
    00940023;94;23;1100436;2016;rural;0;1;0;0;0;0;0;0;0;0;0,4
    00230029;23;29;497688;2016;rural;0;1;0;0;0;0;0;0;0;0;0,4
    01970018;197;18;220736;2016;urban;1;1;1;0;0;0;0;0;1;0;0,25
    02710036;271;36;565348;2016;rural;0;0;0;0;0;0;0;0;0;0;1
    02570116;257;116;534159;2016;rural;0;0;0;0;0;0;0;1;0;0;0,5
    02380154;238;154;1374570;2016;rural;0;1;0;0;0;0;0;0;0;0;0,25
    01350132;135;132;684072;2016;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
    02610117;261;117;758553;2016;rural;0;1;0;0;0;0;0;0;0;0;0,25
    00110208;11;208;2276068;2016;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
    00700112;70;112;1256307;2016;rural;0;0;0;0;0;0;0;1;0;0;1
    00810072;81;72;863510;2016;rural;0;1;1;0;0;0;0;1;0;0;0,666666667
    00920113;92;113;460226;2016;rural;0;1;0;0;0;0;0;0;1;0;0,666666667
    00940060;94;60;1100436;2016;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
    00830006;83;6;233325;2016;rural;0;0;0;0;0;0;0;0;0;0;0,142857143
    00940072;94;72;1100436;2016;rural;0;1;0;0;0;0;0;0;0;0;0,4
    00710133;71;133;970654;2016;rural;0;0;0;0;0;0;0;0;0;0;0,166666667
    02260025;226;25;1444959;2016;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
    00590197;59;197;864510;2016;rural;0;0;0;0;0;0;0;0;1;0;0,142857143
    02520031;252;31;417220;2016;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
    00710152;71;152;970654;2016;rural;0;0;0;0;0;0;0;0;0;0;0,142857143
    00470156;47;156;1191667;2016;rural;0;1;0;0;0;0;0;0;1;0;0,5
    02220082;222;82;1537368;2016;rural;0;0;0;0;0;0;0;0;0;0;0,25
    03060098;306;98;65009;2016;urban;0;0;0;0;0;0;0;0;0;0;0,25
    00920018;92;18;460226;2016;rural;0;1;0;0;0;0;0;0;1;0;0,142857143
    00890071;89;71;1054086;2016;rural;0;0;0;0;0;0;0;0;1;0;0,5
    01240053;124;53;933184;2016;rural;0;1;0;0;0;0;0;0;1;0;0,5
    00710195;71;195;970654;2016;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
    02080042;208;42;1254411;2016;rural;0;0;0;0;0;0;0;0;0;0;0,166666667
    02070051;207;51;655090;2016;rural;0;0;0;0;0;0;0;0;0;0;0,2
    02310037;231;37;1027513;2016;rural;0;0;0;0;0;0;0;0;0;0;1
    00820108;82;108;376021;2016;rural;0;0;0;0;0;0;0;0;0;0;0,5
    00670134;67;134;1117967;2016;rural;0;0;0;0;0;0;0;0;0;0;0,5
    00040120;4;120;2860612;2016;rural;0;1;0;0;0;0;0;1;1;0;0,181818182
    02760017;276;17;3172842;2016;rural;0;0;0;0;0;0;0;0;0;0;0,5
    02590031;259;31;555646;2016;rural;0;0;0;0;0;0;0;0;1;0;0,5
    01990020;199;20;636382;2016;rural;0;1;0;0;0;0;0;0;1;0;0,142857143
    02830110;283;110;503921;2016;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
    02130030;213;30;775184;2016;urban;0;1;1;0;0;0;0;0;1;0;0,25
    00210169;21;169;450264;2016;rural;0;1;0;0;0;0;0;0;1;0;0,333333333
    02250083;225;83;2722529;2016;rural;0;1;0;0;0;0;0;0;1;0;0,25
    00080066;8;66;3364807;2016;rural;0;0;0;0;0;0;0;1;0;0;0,333333333
    00080090;8;90;3364807;2016;rural;0;0;0;0;0;0;0;0;0;0;0,5
    03370214;337;214;916348;2016;rural;0;1;0;0;0;0;0;0;0;0;0,666666667
    00230216;23;216;497688;2016;rural;0;0;0;0;0;0;0;0;1;0;0,333333333
    01170063;117;63;718704;2016;rural;0;0;0;0;1;0;0;0;1;0;0,25
    02580009;258;;574758;2016;rural;1;1;0;0;0;0;0;0;0;0;0,333333333
    02700094;270;94;177383;2016;rural;0;0;0;0;0;0;0;0;0;0;0,166666667
    00370133;37;133;462936;2016;rural;0;1;0;0;0;0;0;0;0;0;0,125
    02060158;206;158;849662;2016;rural;0;1;0;0;0;0;0;0;0;0;0,25
    00540097;54;97;650080;2016;rural;0;1;0;0;0;0;0;0;1;0;0,1
    00880005;88;5;335743;2016;rural;0;0;0;0;0;0;0;0;0;0;0,5
    03410010;341;10;1756163;2016;rural;0;0;0;0;0;0;0;0;0;0;0,25
    00410016;41;16;843606;2016;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
    00190098;19;98;475120;2016;rural;0;1;0;0;0;0;0;0;0;0;0,125
    02340018;234;18;2465642;2016;rural;0;0;0;0;0;0;0;0;0;0;0,2
    00710177;71;177;970654;2016;rural;0;0;0;0;0;0;0;1;0;0;0,222222222
    00720139;72;139;1296508;2016;rural;0;1;0;0;0;0;0;0;0;0;0,2
    00920014;92;14;460226;2016;rural;0;1;1;0;0;0;0;0;0;0;0,5
    03070158;307;158;1049146;2016;rural;0;0;0;0;0;0;0;0;0;0;0,5
    02900035;290;35;3421986;2016;rural;0;1;0;0;0;0;0;0;0;0;0,25
    03190022;319;22;642841;2016;rural;0;1;0;0;0;0;0;0;0;0;0,2
    02800124;280;124;887221;2016;rural;0;0;0;0;0;0;0;0;0;0;0,142857143
    02790013;279;13;3379389;2016;rural;0;0;0;0;0;0;0;0;0;0;1
    00030116;3;116;2380254;2016;rural;0;1;0;0;0;0;0;0;0;0;1
    02880249;288;249;2766601;2016;rural;0;0;0;0;0;0;0;0;1;0;0,166666667
    01070031;107;31;1473039;2016;rural;0;1;0;0;0;0;0;0;1;0;0,166666667
    00170060;17;60;422350;2016;rural;0;0;0;0;0;0;0;0;0;0;0,25
    00670021;67;21;1117967;2016;rural;0;0;0;0;0;0;0;0;1;0;0,285714286
    03060016;306;16;65009;2016;urban;0;0;0;0;0;0;0;0;0;0;0,166666667
    02710055;271;55;565348;2016;rural;0;1;0;0;0;0;0;0;0;0;0,142857143
    00450193;45;193;552134;2016;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
    00300033;30;33;599299;2016;rural;0;1;0;0;0;0;0;0;1;0;0,2
    02870039;287;39;1153855;2016;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
    02300156;230;156;1285453;2016;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
    00080156;8;156;3364807;2016;rural;0;0;0;0;0;0;0;1;0;0;1
    00730098;73;98;1432144;2016;rural;0;0;0;0;0;0;0;0;0;0;0,1
    01200099;120;;640949;2016;rural;0;0;0;0;0;0;0;0;1;0;0,125
    02340037;234;37;2465642;2016;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
    02420118;242;118;128791;2016;urban;0;1;0;0;0;0;0;0;0;0;0,2
    03080081;308;81;414905;2016;rural;0;0;0;0;0;0;0;0;0;0;0,083333333
    02750107;275;107;2728852;2016;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
    00920097;92;97;460226;2016;rural;0;0;0;0;0;0;0;0;0;0;0,2
    00270007;27;7;332118;2016;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
    00730050;73;50;1432144;2016;rural;0;1;0;0;0;0;0;0;0;0;0,2
    02370063;237;63;1333717;2016;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
    00600166;60;166;762142;2016;rural;0;1;0;0;0;0;0;0;0;0;0,25
    03200011;320;11;1026846;2016;rural;1;1;1;0;0;0;0;0;0;0;0,25
    00960061;96;61;447610;2016;rural;1;1;0;0;0;0;0;0;0;0;0,2
    02250008;225;8;2722529;2016;rural;0;0;0;0;0;0;0;0;0;0;0,125
    02720092;272;92;178783;2016;rural;0;0;0;0;0;0;0;0;1;0;0,333333333
    01190046;119;46;409812;2016;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
    02760007;276;7;3172842;2016;rural;0;0;0;0;0;0;0;0;0;0;1
    02290052;229;52;2147839;2016;rural;0;1;0;0;0;0;0;0;1;0;1
    02900089;290;89;3421986;2016;rural;0;1;0;0;0;0;0;0;0;0;0,166666667
    03200113;320;113;1026846;2016;rural;0;0;0;0;0;0;0;0;0;0;0,4
    00730040;73;40;1432144;2016;rural;0;0;0;0;0;0;0;0;0;0;0,5
    02910169;291;169;836635;2016;rural;0;0;0;0;0;0;0;0;0;0;0,25
    02370160;237;160;1333717;2016;rural;0;0;0;0;0;0;0;0;0;0;0,166666667
    00320031;32;31;383487;2016;rural;0;0;0;0;0;0;0;0;0;0;0,25
    02880019;288;19;2766601;2016;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
    02770009;277;;583983;2016;rural;0;0;0;0;0;0;0;0;0;0;0,5
    02370173;237;173;1333717;2016;rural;0;1;0;0;0;0;0;0;0;0;0,2
    00170072;17;72;422350;2016;rural;0;1;0;0;0;0;0;0;1;0;0,25
    01210078;121;78;385734;2016;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
    03090071;309;71;680512;2016;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
    00080072;8;72;3364807;2016;rural;0;0;0;0;0;0;0;0;1;0;0,25
    03440120;344;120;986669;2016;rural;0;1;0;0;0;0;0;0;0;0;0,666666667
    00270137;27;137;332118;2016;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
    01940119;194;119;1333996;2016;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
    02570003;257;3;534159;2016;rural;0;0;0;0;0;0;0;0;0;0;0,2
    00190067;19;67;475120;2016;rural;0;1;0;0;0;0;0;0;0;0;0,4
    00100093;10;93;2376587;2016;rural;0;1;0;0;0;0;0;0;1;0;0,5
    00270077;27;77;332118;2016;rural;0;1;0;0;0;0;0;0;1;0;0,5
    02720049;272;49;178783;2016;rural;0;0;0;0;0;0;0;0;1;0;0,181818182
    00930170;93;170;572627;2016;rural;0;0;0;0;0;0;0;0;0;0;0,4
    00590086;59;86;864510;2016;rural;0;1;0;0;0;0;0;0;0;0;0,181818182
    02250278;225;278;2722529;2016;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
    02760149;276;149;3172842;2016;rural;0;0;0;0;0;0;0;0;0;0;0,5
    02250260;225;260;2722529;2016;rural;0;1;0;0;0;0;0;0;0;0;0,5
    00080114;8;114;3364807;2016;rural;0;0;0;0;0;0;0;0;0;0;0,166666667
    02920117;292;117;1568655;2016;rural;0;0;0;0;0;0;0;0;0;0;0,2
    00550081;55;81;947894;2016;rural;0;1;0;1;0;0;1;0;1;0;0,333333333
    00680095;68;95;1710049;2016;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
    00200013;20;13;441384;2016;rural;0;1;0;0;0;0;0;0;1;0;0,285714286
    02880223;288;223;2766601;2016;rural;0;0;0;0;0;0;0;0;0;0;0,5
    02410038;241;38;213602;2016;urban;0;1;0;0;0;0;0;0;1;0;0,333333333
    00660173;66;173;1043549;2016;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
    00250008;25;8;594637;2016;rural;0;1;0;0;0;0;0;0;0;0;0,166666667
    00320073;32;73;383487;2016;rural;0;0;0;0;0;0;0;0;0;0;0,166666667
    00440011;44;11;311909;2016;rural;0;1;0;0;0;0;0;0;0;0;0,4
    00680147;68;147;1710049;2016;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
    02900189;290;189;3421986;2016;rural;0;0;0;0;0;0;0;0;0;0;0,5
    02400042;240;42;2729558;2016;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
    03070047;307;47;1049146;2016;rural;0;0;0;0;0;0;0;0;1;0;0,285714286
    02480008;248;8;240015;2016;rural;1;1;0;0;0;0;0;0;1;0;0,142857143
    00520075;52;75;729717;2016;rural;0;0;0;0;0;0;0;0;0;0;0,125
    02700020;270;20;177383;2016;rural;0;0;0;0;0;0;0;0;0;0;0,2
    02260077;226;77;1444959;2016;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
    02930013;293;13;848626;2016;rural;0;1;0;0;0;0;0;0;0;0;0,125
    02390016;239;16;2216875;2016;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
    02220031;222;31;1537368;2016;rural;0;0;0;0;0;0;0;0;0;0;0,25
    00190055;19;55;475120;2016;rural;0;1;0;0;0;0;0;0;1;0;0,166666667
    00890006;89;6;1054086;2016;rural;0;1;0;0;0;0;0;0;0;0;0,5
    00810088;81;88;863510;2016;rural;0;0;0;0;0;0;0;0;1;0;0,25
    00830034;83;34;233325;2016;rural;0;0;0;0;0;0;0;0;0;0;0,5
    02790132;279;132;3379389;2016;rural;0;0;0;0;0;0;0;0;0;0;0,125
    00340014;34;14;782049;2016;rural;0;1;0;0;0;0;0;0;1;0;0,333333333
    00710065;71;65;970654;2016;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
    02830078;283;78;503921;2016;rural;1;1;1;1;1;1;1;0;0;0;0,25
    02850092;285;92;941891;2016;rural;0;0;0;0;0;0;0;0;0;0;1
    00180109;18;109;677002;2016;rural;0;0;0;0;0;0;0;0;0;0;0,4
    02070062;207;62;655090;2016;rural;0;1;0;0;0;0;0;0;0;0;0,4
    02390077;239;77;2216875;2016;rural;0;0;0;0;0;0;0;0;0;0;0,2
    00720035;72;35;1296508;2016;rural;0;0;0;0;0;0;0;0;0;0;0,25
    00190129;19;129;475120;2016;rural;0;1;0;0;0;0;0;0;1;0;0,5
    01290116;129;116;810280;2016;rural;0;1;0;0;0;0;0;1;0;0;0,5
    03080058;308;58;414905;2016;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
    00810108;81;108;863510;2016;rural;0;0;0;0;0;0;0;0;1;0;0,166666667
    00300218;30;218;599299;2016;rural;0;1;0;0;0;0;0;0;1;0;0,2
    03240049;324;49;982735;2016;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
    02370037;237;37;1333717;2016;rural;0;0;0;0;0;0;0;0;0;0;0,4
    03190033;319;33;642841;2016;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
    02930103;293;103;848626;2016;rural;0;0;0;0;0;0;0;0;0;0;0,5
    02570083;257;83;534159;2016;rural;0;0;0;0;0;0;0;1;0;0;0,333333333
    00710164;71;164;970654;2016;rural;0;1;0;0;0;0;0;0;0;0;0,2
    00320174;32;174;383487;2016;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
    01970021;197;21;220736;2016;urban;1;1;1;0;0;0;0;0;1;0;0,666666667
    02130133;213;133;775184;2016;urban;1;1;1;0;0;0;0;0;1;0;0,25
    01940221;194;221;1333996;2016;rural;0;1;0;0;0;0;0;0;1;0;0,25
    03070097;307;97;1049146;2016;rural;0;1;0;0;0;0;0;0;0;0;0,25
    02720055;272;55;178783;2016;rural;0;1;0;0;0;0;0;0;0;0;0,25
    02160045;216;45;1605654;2016;rural;0;0;0;0;0;0;0;0;1;0;0,25
    00880001;88;1;335743;2016;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
    03200149;320;149;1026846;2016;rural;0;1;0;0;0;0;0;0;1;0;1
    03050153;305;153;120842;2016;urban;1;1;1;0;0;0;0;0;1;0;0,5
    00290199;29;199;504429;2016;rural;0;0;0;0;0;0;0;0;0;0;0,166666667
    00960055;96;55;447610;2016;rural;0;0;0;0;0;0;0;0;1;0;0,428571429
    01960113;196;113;1224691;2016;rural;1;1;0;0;0;0;0;0;1;0;0,25
    01220184;122;184;944562;2016;rural;0;0;0;0;0;0;0;0;1;0;0,2
    00750077;75;77;1511055;2016;rural;0;0;0;0;0;0;0;1;0;0;0,2
    02580057;258;57;574758;2016;rural;0;0;0;0;0;0;0;0;0;0;0,5
    00080192;8;192;3364807;2016;rural;0;0;0;0;0;0;0;1;0;0;0,25
    02850101;285;101;941891;2016;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
    02900005;290;5;3421986;2016;rural;0;0;0;0;0;0;0;0;0;0;0,5
    02340094;234;94;2465642;2016;rural;0;1;0;0;0;0;0;0;0;0;0,5
    02220007;222;7;1537368;2016;rural;1;1;0;0;0;0;0;1;0;0;0,5
    00630122;63;122;771753;2016;rural;0;0;0;0;0;0;0;1;0;0;0,5
    00880052;88;52;335743;2016;rural;0;0;0;0;0;0;0;0;0;0;0,166666667
    02880240;288;240;2766601;2016;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
    02540130;254;130;303758;2016;rural;0;1;0;0;0;0;0;0;0;0;0,4
    00250152;25;152;594637;2016;rural;0;1;0;0;0;0;0;0;0;0;0,25
    02290139;229;139;2147839;2016;rural;0;1;0;0;0;0;0;0;0;0;0,166666667
    02580097;258;97;574758;2016;rural;1;1;0;0;0;0;0;0;0;0;0,333333333
    03410223;341;223;1756163;2016;rural;0;0;0;0;0;0;0;0;1;0;1
    02690092;269;92;273470;2016;rural;1;0;0;0;0;0;0;0;0;0;1
    01950125;195;125;812630;2016;rural;0;0;0;0;0;0;0;0;1;0;0,2
    02300055;230;55;1285453;2016;rural;0;0;0;0;0;0;0;0;0;0;0,2
    00080168;8;168;3364807;2016;rural;0;0;0;0;0;0;0;0;0;0;0,5
    02650142;265;142;159778;2016;urban;0;0;0;0;0;0;0;0;1;0;0,5
    02880215;288;215;2766601;2016;rural;0;0;0;0;0;0;0;0;0;0;1
    00660112;66;112;1043549;2016;rural;0;0;0;0;0;0;0;0;0;0;0,166666667
    00720144;72;144;1296508;2016;rural;0;1;0;0;0;0;0;0;0;0;0,2
    00300283;30;283;599299;2016;rural;0;0;0;0;0;0;0;0;0;0;0,2
    01990024;199;24;636382;2016;rural;0;1;0;0;0;0;0;0;1;0;0,333333333
    01010092;101;92;1895723;2016;rural;0;1;0;0;0;0;0;0;0;0;0,25
    02300036;230;36;1285453;2016;rural;0;0;0;0;0;0;0;1;0;0;0,333333333
    00309030;30;9030;599299;2016;rural;0;0;0;0;0;0;0;0;0;0;0,25
    00080138;8;138;3364807;2016;rural;1;0;0;0;0;0;0;0;0;0;0,5
    00700128;70;128;1256307;2016;rural;0;0;0;0;0;0;0;1;1;0;0,5
    01020002;102;2;2120115;2016;rural;0;0;0;0;0;0;0;0;0;0;0,5
    00730034;73;34;1432144;2016;rural;0;0;0;0;0;0;0;0;0;0;0,111111111
    02370102;237;102;1333717;2016;rural;0;1;0;0;0;0;0;0;0;0;0,5
    02500114;250;114;546109;2016;rural;0;0;0;0;0;0;0;0;0;0;0,2
    00180050;18;50;677002;2016;rural;0;0;0;0;0;0;0;0;0;0;0,25
    00730037;73;37;1432144;2016;rural;0;0;0;0;0;0;0;0;0;0;0,222222222
    00850013;85;13;442576;2016;urban;0;1;0;0;0;0;0;0;1;0;0,2
    02220110;222;110;1537368;2016;rural;0;1;0;0;0;0;0;0;0;0;0,142857143
    02700057;270;57;177383;2016;rural;0;0;0;0;0;0;0;0;0;0;0,125
    00250058;25;58;594637;2016;rural;0;1;0;0;0;0;0;0;1;0;0,25
    02820017;282;17;1151880;2016;rural;0;0;0;0;0;0;0;0;0;0;1
    02800027;280;27;887221;2016;rural;0;0;0;0;0;0;0;0;0;0;0,25
    01150034;115;34;269031;2016;urban;1;1;0;0;0;0;0;1;1;0;0,5
    00080024;8;24;3364807;2016;rural;1;1;0;0;0;0;0;1;0;0;1
    00790041;79;41;1187015;2016;rural;0;0;0;0;0;0;0;0;0;0;0,5
    03180047;318;47;183787;2016;urban;1;1;1;0;0;0;0;0;1;0;0,25
    00930060;93;60;572627;2016;rural;0;1;0;0;0;0;0;0;1;0;0,166666667
    00410020;41;20;843606;2016;rural;0;1;0;0;0;0;0;1;0;0;0,25
    00900008;90;8;1051662;2016;rural;0;0;0;0;0;0;0;0;0;0;0,25
    00680013;68;13;1710049;2016;rural;0;1;0;0;0;0;0;0;0;0;1
    02790156;279;156;3379389;2016;rural;0;0;0;0;0;0;0;0;0;0;0,166666667
    03580184;358;184;696347;2016;rural;0;1;0;0;0;0;0;0;0;0;0,5
    00110006;11;6;2276068;2016;rural;0;1;0;0;0;0;0;0;1;0;0,4
    00200153;20;153;441384;2016;rural;0;0;0;0;0;0;0;0;0;0;0,5
    02610015;261;15;758553;2016;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
    00270142;27;142;332118;2016;rural;0;1;0;0;0;0;0;0;0;0;0,5
    03190005;319;5;642841;2016;rural;0;1;0;0;0;0;0;0;0;0;0,2
    00670127;67;127;1117967;2016;rural;0;0;0;0;0;0;0;0;0;0;0,666666667
    02960043;296;43;225224;2016;urban;0;0;0;0;0;0;0;0;1;0;0,166666667
    00830036;83;36;233325;2016;rural;0;0;0;0;0;0;0;0;1;0;0,25
    02900106;290;106;3421986;2016;rural;0;0;0;0;0;0;0;0;0;0;0,5
    00370108;37;108;462936;2016;rural;0;1;0;0;0;0;0;1;1;0;0,333333333
    00870038;87;38;789218;2016;rural;0;1;0;0;0;0;0;0;1;0;0,2
    01990104;199;104;636382;2016;rural;0;1;0;0;0;0;0;0;1;0;0,166666667
    02220027;222;27;1537368;2016;rural;1;1;1;0;0;0;0;0;0;0;0,333333333
    02380126;238;126;1374570;2016;rural;0;1;0;0;0;0;0;0;0;0;0,166666667
    02200031;220;31;357215;2016;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
    03090235;309;235;680512;2016;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
    00290035;29;35;504429;2016;rural;0;0;0;0;0;0;0;0;0;0;0,25
    03430059;343;59;398366;2016;rural;0;0;0;0;0;0;0;0;0;0;0,5
    00890032;89;32;1054086;2016;rural;1;0;0;0;0;0;0;0;0;0;0,285714286
    01250077;125;77;658762;2016;rural;0;1;0;0;0;0;0;0;1;0;0,25
    02150130;215;130;1857983;2016;rural;0;0;0;0;0;0;0;0;0;0;0,25
    00250097;25;97;594637;2016;rural;0;0;0;0;0;0;0;0;1;0;0,25
    00320085;32;85;383487;2016;rural;0;1;0;0;0;0;0;0;0;0;0,2
    02730127;273;127;2261701;2016;urban;0;0;0;0;0;0;0;0;1;0;0,333333333
    00370092;37;92;462936;2016;rural;0;0;0;0;0;0;0;0;1;0;0,5
    00450052;45;52;552134;2016;rural;0;0;0;0;0;0;0;0;1;0;0,142857143
    02240086;224;86;1471867;2016;rural;0;0;0;0;0;0;0;0;0;0;0,2
    02300049;230;49;1285453;2016;rural;0;0;0;0;0;0;0;1;0;0;0,2
    02400131;240;131;2729558;2016;rural;0;0;0;0;0;0;0;0;0;0;0,2
    00410109;41;109;843606;2016;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
    01720039;172;39;151042;2016;urban;0;1;0;0;0;0;0;0;1;0;0,5
    02850045;285;45;941891;2016;rural;0;0;0;0;0;0;0;0;1;0;0,25
    03380211;338;211;846093;2016;rural;0;1;0;0;0;0;0;0;1;0;0,166666667
    02580064;258;64;574758;2016;rural;0;0;0;0;0;0;0;0;0;0;0,166666667
    02570008;257;8;534159;2016;rural;0;0;0;0;0;0;0;0;0;0;0,142857143
    00710183;71;183;970654;2016;rural;0;1;0;0;0;0;0;0;0;0;0,1
    00410035;41;35;843606;2016;rural;0;1;0;0;0;0;0;0;0;0;0,1
    00940096;94;96;1100436;2016;rural;0;1;0;0;0;0;0;0;0;0;0,4
    00430082;43;82;1631092;2016;rural;0;1;0;0;0;0;0;1;0;0;0,142857143
    02330051;233;51;1841078;2016;rural;0;1;0;0;0;0;0;0;0;0;0,285714286
    00950030;95;30;975260;2016;rural;0;1;0;0;0;0;0;0;1;0;0,3
    00670121;67;121;1117967;2016;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
    02530144;253;144;586346;2016;rural;0;1;1;0;0;0;0;0;1;0;0,5
    02120160;212;160;790025;2016;urban;0;0;0;0;0;0;0;1;1;0;0,5
    00200125;20;125;441384;2016;rural;0;0;0;0;0;0;0;0;0;0;0,2
    00100012;10;12;2376587;2016;rural;0;0;0;0;0;0;0;0;0;0;0,181818182
    03410018;341;18;1756163;2016;rural;0;1;0;0;0;0;0;0;0;0;0,125
    00180077;18;77;677002;2016;rural;0;0;0;0;0;0;0;0;0;0;0,4
    00960023;96;23;447610;2016;rural;0;0;0;0;0;0;0;0;1;0;0,5
    00440008;44;8;311909;2016;rural;0;1;0;0;0;0;0;0;1;0;0,25
    02430053;243;53;320757;2016;rural;0;0;0;0;0;0;0;0;1;0;0,2
    01220041;122;41;944562;2016;rural;0;0;0;0;0;0;0;0;1;0;0,25
    02390114;239;114;2216875;2016;rural;0;0;0;0;0;0;0;0;0;0;0,5
    02390119;239;119;2216875;2016;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
    03450162;345;162;1254005;2016;rural;0;1;1;0;0;0;0;0;1;0;0,2
    03430125;343;125;398366;2016;rural;0;0;0;0;0;0;0;0;0;0;1
    02800050;280;50;887221;2016;rural;0;0;0;0;0;0;0;0;0;0;0,5
    03030092;303;92;471083;2016;rural;0;0;0;0;0;0;0;0;0;0;0,25
    03410032;341;32;1756163;2016;rural;0;1;0;0;0;0;0;0;0;0;0,166666667
    00200208;20;208;441384;2016;rural;0;0;0;0;0;0;0;0;1;0;0,666666667
    02430079;243;79;320757;2016;rural;0;0;0;0;0;0;0;0;0;0;0,2
    02800068;280;68;887221;2016;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
    02460028;246;28;200289;2016;rural;0;0;0;0;0;0;0;0;0;0;1
    02080226;208;226;1254411;2016;rural;0;0;0;0;0;0;0;0;0;0;0,125
