hhid;cluster_nb;hh_nb;sample_weight;year;urban_rural;electricity;radio;tv;fridge;motorcycle;car_truck;telephone;recode_toilet;recode_water;recode_floor;rooms_per_person
      122012;122;12;507396;2011;rural;0;1;0;0;0;0;0;0;0;0;0,666666667
      142025;142;25;1494656;2011;rural;0;0;0;0;0;0;0;0;0;0;0,25
      237177;237;177;338634;2011;rural;0;0;0;0;0;0;0;0;1;0;0,333333333
      050091;50;91;887999;2011;rural;0;0;0;0;0;0;0;0;0;0;0,2
      049190;49;190;143456;2011;urban;1;1;1;0;0;0;0;0;1;0;0,285714286
      176064;176;64;289797;2011;rural;0;1;0;0;0;0;0;0;0;0;0,181818182
      152055;152;55;163291;2011;urban;1;1;0;0;0;0;0;0;1;0;0,25
      029186;29;186;3319201;2011;rural;0;0;0;0;0;0;0;0;0;0;1
      186169;186;169;306928;2011;rural;0;0;0;0;0;0;0;0;1;0;0,166666667
      063042;63;42;98991;2011;urban;0;1;0;0;0;0;0;0;0;0;0,5
      036170;36;170;1843930;2011;rural;0;1;0;0;1;0;0;0;1;0;0,333333333
      264103;264;103;550362;2011;urban;0;0;0;0;0;0;0;0;1;0;0,333333333
      144122;144;122;1990065;2011;rural;0;0;0;0;0;0;0;0;1;0;0,166666667
      159133;159;133;439587;2011;urban;0;1;0;0;0;0;0;0;1;0;0,142857143
      036135;36;135;1843930;2011;rural;0;0;0;0;0;0;0;0;1;0;0,333333333
      082138;82;138;375181;2011;urban;1;1;1;0;0;0;0;0;1;0;0,2
      178073;178;73;159001;2011;rural;0;0;0;0;0;0;0;0;1;0;1
      168030;168;30;246391;2011;rural;0;0;0;0;0;0;0;0;0;0;0,2
      174098;174;98;277964;2011;rural;0;0;0;0;0;0;0;0;0;0;0,25
      218093;218;93;261270;2011;rural;0;0;0;0;0;0;0;0;0;0;0,2
      051122;51;122;887661;2011;rural;0;0;0;0;0;0;0;0;1;0;0,25
      059111;59;111;894049;2011;rural;0;0;0;0;0;0;0;0;1;0;0,222222222
      092105;92;105;1315453;2011;rural;0;0;0;0;0;0;0;0;0;0;0,125
      011054;11;54;1238649;2011;rural;0;1;0;0;0;0;0;0;0;0;0,666666667
      010049;10;49;1085623;2011;rural;0;0;0;0;0;0;0;0;1;0;1
      058039;58;39;1325800;2011;rural;0;1;0;0;0;0;0;0;0;0;0,285714286
      156226;156;226;578995;2011;urban;0;1;0;0;0;0;0;0;1;0;0,333333333
      167065;167;65;365611;2011;rural;0;0;0;0;0;0;0;0;0;0;0,2
      131165;131;165;493560;2011;urban;1;0;1;0;0;0;0;1;1;0;0,25
      167172;167;172;365611;2011;rural;0;0;0;0;0;0;0;0;0;0;0,2
      177135;177;135;286662;2011;rural;0;0;0;0;0;0;0;0;1;0;0,2
      015168;15;168;1253041;2011;rural;0;1;0;0;0;0;0;0;1;0;0,166666667
      158238;158;238;412921;2011;urban;0;1;0;0;0;0;0;0;1;0;0,5
      177141;177;141;286662;2011;rural;0;0;0;0;0;0;0;0;1;0;0,5
      121067;121;67;321011;2011;urban;0;1;0;0;0;0;0;1;1;0;0,25
      173007;173;7;208666;2011;rural;0;1;0;0;1;0;0;0;0;0;0,166666667
      122040;122;40;507396;2011;rural;0;0;0;0;0;0;0;0;0;0;0,25
      185131;185;131;265473;2011;rural;0;0;0;0;0;0;0;0;0;0;0,25
      016234;16;234;2786508;2011;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
      144034;144;34;1990065;2011;rural;0;1;0;0;0;0;0;0;1;0;0,125
      184190;184;190;289069;2011;rural;0;0;0;0;0;0;0;0;1;0;0,333333333
      168125;168;125;246391;2011;rural;0;0;0;0;0;0;0;0;0;0;0,222222222
      041024;41;24;2017104;2011;rural;0;0;0;0;0;0;0;0;1;0;0,285714286
      180143;180;143;249552;2011;rural;0;0;0;0;0;0;0;0;0;0;0,5
      173037;173;37;208666;2011;rural;0;0;0;0;0;0;0;0;0;0;0,142857143
      173046;173;46;208666;2011;rural;0;0;0;0;0;0;0;0;1;0;0,1
      234114;234;114;176364;2011;rural;0;0;0;0;0;0;0;0;0;0;0,083333333
      198083;198;83;296961;2011;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
      016169;16;169;2786508;2011;rural;0;0;0;0;0;0;0;0;0;0;0,142857143
      060157;60;157;1161355;2011;rural;0;1;0;0;0;0;0;0;1;0;0,181818182
      167015;167;15;365611;2011;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
      159117;159;117;439587;2011;urban;0;1;0;0;0;0;0;0;1;0;0,5
      244176;244;176;421596;2011;urban;0;1;0;0;0;0;0;0;1;0;0,5
      135075;135;75;2786864;2011;rural;0;0;0;0;0;0;0;0;0;0;0,4
      060050;60;50;1161355;2011;rural;0;1;0;0;0;0;0;0;0;0;0,2
      219202;219;202;400939;2011;rural;0;1;0;0;0;0;0;0;0;0;0,5
      156060;156;60;578995;2011;urban;1;1;0;0;0;0;0;0;1;0;0,666666667
      186162;186;162;306928;2011;rural;0;0;0;0;0;0;0;0;1;0;1
      015142;15;142;1253041;2011;rural;0;0;0;0;0;0;0;0;1;0;0,166666667
      024180;24;180;1515410;2011;rural;0;1;1;0;0;0;0;0;1;0;0,333333333
      165025;165;25;268444;2011;rural;0;1;0;0;0;0;0;0;0;0;0,25
      119040;119;40;1928957;2011;rural;0;1;0;0;0;0;0;1;0;0;0,5
      147048;147;48;2343471;2011;rural;0;0;0;0;0;0;0;0;0;0;0,25
      206120;206;120;218907;2011;rural;0;1;0;0;0;0;0;0;1;0;0,25
      119157;119;157;1928957;2011;rural;0;1;0;0;0;0;0;0;0;0;0,25
      038179;38;179;1498287;2011;rural;0;1;0;0;0;0;0;0;1;0;0,2
      146112;146;112;3009605;2011;rural;0;1;0;0;0;0;0;0;0;0;0,181818182
      173003;173;3;208666;2011;rural;0;0;0;0;0;0;0;0;0;0;0,166666667
      144133;144;133;1990065;2011;rural;0;1;0;0;0;0;0;0;1;0;0,2
      031105;31;105;109498;2011;urban;0;0;0;0;0;0;0;0;1;0;0,285714286
      059037;59;37;894049;2011;rural;0;0;0;0;0;0;0;0;0;0;0,2
      050087;50;87;887999;2011;rural;0;1;0;0;0;0;0;0;0;0;0,5
      153160;153;160;2679533;2011;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
      092108;92;108;1315453;2011;rural;0;1;0;0;0;0;0;0;0;0;0,555555556
      024010;24;10;1515410;2011;rural;0;0;0;0;0;0;0;0;1;0;0,285714286
      201141;201;141;271966;2011;rural;0;0;0;0;0;1;0;0;0;0;0,1
      142129;142;129;1494656;2011;rural;0;1;0;0;0;0;0;0;0;0;0,25
      004177;4;177;1660252;2011;rural;0;0;0;0;0;0;0;1;1;0;0,25
      091032;91;32;1397309;2011;rural;0;0;0;0;0;0;0;0;0;0;0,2
      060038;60;38;1161355;2011;rural;0;1;0;0;0;0;0;0;0;0;0,181818182
      083037;83;37;3179636;2011;rural;0;0;0;0;0;0;0;0;1;0;0,333333333
      039112;39;112;1726045;2011;rural;0;1;0;0;0;0;0;0;0;0;0,25
      222043;222;43;2117866;2011;rural;0;0;0;0;0;0;0;0;1;0;0,1
      058061;58;61;1325800;2011;rural;0;1;0;0;0;0;0;0;1;0;0,428571429
      202014;202;14;233876;2011;rural;0;0;0;0;0;0;0;0;1;0;0,333333333
      147008;147;8;2343471;2011;rural;0;0;0;0;0;0;0;0;0;0;1
      160004;160;4;338449;2011;urban;0;0;0;0;0;0;0;0;1;0;0,25
      228041;228;41;236140;2011;urban;0;1;0;0;0;0;0;1;1;0;0,166666667
      179023;179;23;160779;2011;rural;0;0;0;0;0;0;0;0;1;0;0,125
      042014;42;14;518159;2011;rural;0;1;0;0;0;0;0;0;1;0;0,2
      216100;216;100;425954;2011;rural;0;0;0;0;0;0;0;0;1;0;0,333333333
      009090;;90;1751387;2011;rural;0;0;0;0;0;0;0;0;1;0;0,25
      015155;15;155;1253041;2011;rural;0;0;0;0;0;0;0;0;0;0;0,25
      157210;157;210;2875682;2011;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
      008107;8;107;894955;2011;rural;0;1;0;0;0;0;0;1;1;0;0,333333333
      183151;183;151;255540;2011;rural;0;1;0;0;0;0;0;0;1;0;0,1
      014233;14;233;1607942;2011;rural;0;0;0;0;0;0;0;0;0;0;0,2
      011114;11;114;1238649;2011;rural;0;1;0;0;0;0;0;0;0;0;0,2
      152058;152;58;163291;2011;urban;0;1;0;0;0;0;0;0;1;0;0,2
      050130;50;130;887999;2011;rural;0;0;0;0;0;0;0;0;1;0;0,125
      173102;173;102;208666;2011;rural;0;1;0;0;0;0;0;0;0;0;0,2
      083203;83;203;3179636;2011;rural;0;1;0;0;0;0;0;0;1;0;0,142857143
      235189;235;189;295451;2011;rural;0;0;0;0;0;0;0;0;0;0;0,142857143
      216174;216;174;425954;2011;rural;0;1;0;0;0;0;0;1;1;0;0,333333333
      216193;216;193;425954;2011;rural;0;1;0;0;0;0;0;0;1;0;0,2
      222056;222;56;2117866;2011;rural;0;0;0;0;0;0;0;0;1;0;0,5
      162045;162;45;495871;2011;urban;1;1;1;0;0;0;0;0;1;0;0,25
      168120;168;120;246391;2011;rural;0;0;0;0;0;0;0;0;1;0;0,333333333
      139100;139;100;3020345;2011;rural;0;1;0;0;0;0;0;0;0;0;0,166666667
      169166;169;166;2997406;2011;rural;0;1;0;0;0;0;0;0;0;0;0,25
      121001;121;1;321011;2011;urban;1;1;1;0;0;0;0;1;1;0;0,142857143
      122016;122;16;507396;2011;rural;0;0;0;0;0;0;0;0;1;0;0,4
      016128;16;128;2786508;2011;rural;0;1;0;0;0;0;0;0;0;0;0,428571429
      144149;144;149;1990065;2011;rural;0;1;0;0;0;0;0;0;1;0;0,285714286
      050108;50;108;887999;2011;rural;0;0;0;0;0;0;0;0;0;0;0,25
      147206;147;206;2343471;2011;rural;0;0;0;0;0;0;0;0;0;0;0,142857143
      010004;10;4;1085623;2011;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
      214109;214;109;302034;2011;rural;0;1;0;0;0;0;0;0;0;0;0,2
      141111;141;111;500557;2011;urban;0;1;0;0;0;0;0;0;1;0;1
      051118;51;118;887661;2011;rural;0;0;0;0;0;0;0;0;1;0;0,2
      058083;58;83;1325800;2011;rural;0;0;0;0;0;0;0;0;1;0;0,5
      172147;172;147;258105;2011;rural;0;0;0;0;0;0;0;0;0;0;0,142857143
      122034;122;34;507396;2011;rural;0;1;0;0;0;0;0;0;0;0;0,4
      189255;189;255;2865169;2011;rural;0;0;0;0;0;0;0;0;0;0;1
      231018;231;18;451523;2011;rural;0;1;0;0;1;0;0;0;0;0;0,2
      170220;170;220;318681;2011;rural;0;1;0;0;0;0;0;0;1;0;0,2
      160091;160;91;338449;2011;urban;0;1;0;0;0;0;0;0;1;0;0,333333333
      008060;8;60;894955;2011;rural;0;1;1;0;0;0;0;1;0;0;0,333333333
      042030;42;30;518159;2011;rural;0;0;0;0;0;0;0;0;1;0;0,333333333
      015187;15;187;1253041;2011;rural;0;1;0;0;0;0;0;0;1;0;0,428571429
      060092;60;92;1161355;2011;rural;0;0;0;0;0;0;0;0;1;0;1
      213094;213;94;163525;2011;rural;0;0;0;0;0;0;0;0;0;0;0,25
      213101;213;101;163525;2011;rural;0;0;0;0;0;0;0;0;0;0;0,25
      169150;169;150;2997406;2011;rural;0;0;0;0;0;0;0;0;0;0;0,166666667
      055016;55;16;632747;2011;rural;0;1;0;0;0;0;0;0;1;0;0,2
      196165;196;165;253600;2011;rural;0;0;0;0;0;0;0;0;0;0;0,2
      159141;159;141;439587;2011;urban;0;1;0;0;0;0;0;0;1;0;0,333333333
      018179;18;179;1076803;2011;rural;0;1;0;0;0;0;0;0;1;0;0,4
      125183;125;183;2385624;2011;rural;0;0;0;0;0;0;0;0;0;0;0,142857143
      037144;37;144;1003194;2011;rural;0;1;0;0;0;0;0;0;1;0;1
      049132;49;132;143456;2011;urban;0;1;0;0;0;0;0;0;1;0;0,1
      172137;172;137;258105;2011;rural;0;0;0;0;0;0;0;0;0;0;0,5
      059094;59;94;894049;2011;rural;0;1;0;0;0;0;0;0;1;0;0,142857143
      092026;92;26;1315453;2011;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
      159165;159;165;439587;2011;urban;0;0;0;0;0;0;0;0;1;0;0,090909091
      014177;14;177;1607942;2011;rural;0;0;0;0;0;0;0;0;0;0;0,142857143
      121011;121;11;321011;2011;urban;0;1;0;0;0;0;0;1;1;0;0,25
      171115;171;115;292229;2011;rural;0;0;0;0;0;0;0;0;0;0;0,142857143
      060109;60;109;1161355;2011;rural;0;0;0;0;0;0;0;0;1;0;0,25
      062185;62;185;118055;2011;urban;0;1;0;0;0;0;0;0;0;0;0,333333333
      186201;186;201;306928;2011;rural;0;0;0;0;0;0;0;0;1;0;0,333333333
      043154;43;154;2892861;2011;rural;0;1;0;0;0;0;0;0;1;0;0,142857143
      179068;179;68;160779;2011;rural;0;0;0;0;0;0;0;0;0;0;0,25
      218082;218;82;261270;2011;rural;0;0;0;0;0;0;0;0;1;0;0,142857143
      035065;35;65;120330;2011;urban;0;1;0;0;0;0;0;0;1;0;0,666666667
      170213;170;213;318681;2011;rural;0;0;0;0;0;0;0;0;1;0;0,125
      024047;24;47;1515410;2011;rural;0;1;0;0;0;0;0;0;0;0;0,2
      206100;206;100;218907;2011;rural;0;0;0;0;0;0;0;0;0;0;0,5
      227152;227;152;305802;2011;rural;0;0;0;0;0;0;0;0;0;0;0,142857143
      121072;121;72;321011;2011;urban;0;1;0;0;0;0;0;1;1;0;0,333333333
      157125;157;125;2875682;2011;rural;0;1;0;0;0;0;0;0;0;0;0,4
      242041;242;41;2129597;2011;rural;0;0;0;0;0;0;0;0;0;0;0,2
      008017;8;17;894955;2011;rural;0;1;0;0;0;0;0;0;0;0;0,5
      178061;178;61;159001;2011;rural;0;0;0;0;0;0;0;0;1;0;0,2
      174143;174;143;277964;2011;rural;0;0;0;0;0;0;0;0;0;0;0,5
      037014;37;14;1003194;2011;rural;1;0;0;0;0;0;0;0;1;0;0,166666667
      035082;35;82;120330;2011;urban;0;1;0;0;0;0;0;0;0;0;0,25
      161092;161;92;411072;2011;urban;1;1;1;0;0;0;0;1;1;0;0,666666667
      174148;174;148;277964;2011;rural;0;0;0;0;0;0;0;0;0;0;0,166666667
      147087;147;87;2343471;2011;rural;0;0;0;0;0;0;0;0;0;0;0,25
      035252;35;252;120330;2011;urban;0;0;0;0;0;0;0;0;1;0;0,125
      015174;15;174;1253041;2011;rural;0;1;0;0;0;0;0;0;1;0;0,5
      046018;46;18;132960;2011;urban;0;1;0;0;0;0;0;0;0;0;0,125
      159012;159;12;439587;2011;urban;0;0;0;0;0;0;0;0;1;0;0,142857143
      156143;156;143;578995;2011;urban;1;1;0;0;0;0;0;0;1;0;0,5
      091012;91;12;1397309;2011;rural;0;1;0;0;0;0;0;0;0;0;0,2
      028064;28;64;880658;2011;rural;0;1;0;0;0;0;0;1;0;0;0,166666667
      051035;51;35;887661;2011;rural;0;1;0;0;0;0;0;0;0;0;0,375
      149161;149;161;1880384;2011;rural;0;1;0;0;0;0;0;0;0;0;0,25
      215058;215;58;220007;2011;rural;0;0;0;0;0;0;0;0;0;0;0,125
      152046;152;46;163291;2011;urban;1;1;0;0;0;0;0;0;1;0;0,5
      184010;184;10;289069;2011;rural;0;0;0;0;0;0;0;0;1;0;0,333333333
      156218;156;218;578995;2011;urban;1;1;0;0;1;0;0;0;1;0;0,5
      190114;190;114;1459792;2011;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
      042031;42;31;518159;2011;rural;0;1;0;0;0;0;0;0;1;0;0,25
      175073;175;73;236528;2011;rural;0;0;0;0;0;0;0;0;0;0;0,2
      050126;50;126;887999;2011;rural;0;1;0;0;0;0;0;0;1;0;0,181818182
      183030;183;30;255540;2011;rural;0;1;0;0;0;0;0;0;1;0;0,3
      038186;38;186;1498287;2011;rural;0;1;0;0;0;0;0;0;1;0;0,285714286
      083273;83;273;3179636;2011;rural;0;0;0;0;0;0;0;0;0;0;0,142857143
      163236;163;236;2828170;2011;rural;0;1;1;0;0;0;0;0;0;0;0,333333333
      146129;146;129;3009605;2011;rural;0;0;0;0;0;0;0;0;0;0;0,5
      165107;165;107;268444;2011;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
      258166;258;166;3962731;2011;rural;0;0;0;0;0;0;0;0;0;0;0,6
      174093;174;93;277964;2011;rural;0;0;0;0;0;0;0;0;0;0;0,166666667
      040058;40;58;520921;2011;urban;0;1;0;0;0;0;0;0;1;0;0,285714286
      038008;38;8;1498287;2011;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
      002114;2;114;1507907;2011;rural;0;1;0;0;0;0;0;0;1;0;0,333333333
      011060;11;60;1238649;2011;rural;0;0;0;0;0;0;0;0;0;0;0,5
      167208;167;208;365611;2011;rural;0;0;0;0;0;0;0;0;0;0;0,125
      167222;167;222;365611;2011;rural;0;1;0;0;0;0;0;0;0;0;0,083333333
      156011;156;11;578995;2011;urban;1;1;0;0;0;0;0;0;1;0;0,2
      142124;142;124;1494656;2011;rural;0;0;0;0;0;0;0;0;0;0;0,166666667
      144100;144;100;1990065;2011;rural;0;1;0;0;0;0;0;0;1;0;0,2
      122032;122;32;507396;2011;rural;0;1;0;0;0;0;0;0;0;0;0,2
      122039;122;39;507396;2011;rural;0;0;0;0;0;0;0;0;0;0;0,25
      032037;32;37;1017704;2011;rural;0;1;0;0;0;0;0;0;1;0;0,333333333
      011076;11;76;1238649;2011;rural;1;1;0;0;0;0;0;0;0;0;0,333333333
      199097;199;97;275470;2011;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
      205086;205;86;168021;2011;rural;0;0;0;0;0;0;0;0;0;0;0,5
      176094;176;94;289797;2011;rural;0;0;0;0;0;0;0;0;0;0;0,25
      187170;187;170;365918;2011;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
      149016;149;16;1880384;2011;rural;0;1;0;0;0;0;0;0;0;0;0,25
      129029;129;29;428828;2011;urban;1;1;1;0;0;0;0;1;1;0;0,5
      037069;37;69;1003194;2011;rural;0;1;0;0;0;0;0;0;1;0;0,4
      050134;50;134;887999;2011;rural;0;1;0;0;0;0;0;0;1;0;0,2
      015130;15;130;1253041;2011;rural;0;0;0;0;0;0;0;0;1;0;0,25
      157201;157;201;2875682;2011;rural;0;0;0;0;0;0;0;0;1;0;0,333333333
      036109;36;109;1843930;2011;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
      051039;51;39;887661;2011;rural;0;1;0;0;0;0;0;0;1;0;0,1875
      159125;159;125;439587;2011;urban;0;1;0;0;0;0;0;0;1;0;0,333333333
      056050;56;50;451138;2011;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
      148111;148;111;236447;2011;urban;1;1;1;0;0;0;0;0;1;0;0,5
      059005;59;5;894049;2011;rural;0;0;0;0;0;0;0;0;1;0;0,333333333
      044146;44;146;132353;2011;urban;0;0;0;0;0;0;0;0;0;0;0,5
      202114;202;114;233876;2011;rural;0;0;0;0;0;0;0;0;0;0;0,25
      036074;36;74;1843930;2011;rural;0;1;0;0;0;0;0;0;1;0;0,4
      156152;156;152;578995;2011;urban;1;1;0;0;1;0;0;0;1;0;0,25
      233108;233;108;361776;2011;rural;0;1;0;0;0;0;0;0;0;0;0,166666667
      219017;219;17;400939;2011;rural;0;0;0;0;0;0;0;0;1;0;0,5
      216008;216;8;425954;2011;rural;0;0;0;0;0;0;0;0;1;0;0,333333333
      011022;11;22;1238649;2011;rural;0;0;0;0;0;0;0;0;0;0;0,090909091
      147180;147;180;2343471;2011;rural;0;0;0;0;0;0;0;0;0;0;0,5
      076002;76;2;589896;2011;urban;0;0;0;0;0;0;0;0;0;0;0,333333333
      229050;229;50;1247139;2011;rural;0;0;0;0;0;0;0;0;0;0;0,5
      154085;154;85;2641586;2011;rural;0;0;0;0;0;0;0;0;0;0;0,4
      059045;59;45;894049;2011;rural;0;0;0;0;0;0;0;0;0;0;0,166666667
      144040;144;40;1990065;2011;rural;0;0;0;0;0;0;0;0;1;0;0,2
      153044;153;44;2679533;2011;rural;0;0;0;0;0;0;0;0;0;0;0,25
      091003;91;3;1397309;2011;rural;0;1;0;0;0;0;0;0;0;0;0,25
      229046;229;46;1247139;2011;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
      229089;229;89;1247139;2011;rural;0;0;0;0;0;0;0;0;0;0;0,2
      173072;173;72;208666;2011;rural;0;0;0;0;0;0;0;0;0;0;0,5
      184004;184;4;289069;2011;rural;0;0;0;0;0;0;0;0;1;0;0,285714286
      069008;69;8;956748;2011;rural;0;0;0;0;0;0;0;0;0;0;0,5
      052096;52;96;953151;2011;rural;0;0;0;0;0;0;0;0;0;0;0,666666667
      173080;173;80;208666;2011;rural;0;0;0;0;0;0;0;0;0;0;0,166666667
      163205;163;205;2828170;2011;rural;0;0;0;0;0;0;0;0;0;0;0,5
      041127;41;127;2017104;2011;rural;0;1;0;0;0;0;0;0;0;0;0,142857143
      148124;148;124;236447;2011;urban;0;0;0;0;0;0;0;0;1;0;0,333333333
      184022;184;22;289069;2011;rural;0;0;0;0;0;0;0;0;1;0;0,2
      010031;10;31;1085623;2011;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
      010068;10;68;1085623;2011;rural;0;1;0;0;0;0;0;0;0;0;0,285714286
      014129;14;129;1607942;2011;rural;0;1;0;0;0;0;0;0;1;0;0,2
      179087;179;87;160779;2011;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
      041149;41;149;2017104;2011;rural;0;0;0;0;0;0;0;0;0;0;0,5
      210026;210;26;288233;2011;rural;0;0;0;0;0;0;0;0;1;0;0,125
      151060;151;60;1968499;2011;rural;0;1;0;0;0;0;0;0;1;0;0,285714286
